,Rank_Scoring_Offense,Team,Current_Season_Scoring_Offense,Last 3_Scoring_Offense,Last 1_Scoring_Offense,At_Home_Scoring_Offense,Away_Scoring_Offense,Previous_Season_Scoring_Offense,Season,Week,Rank_Total_Offense,Current_Season_Total_Offense,Last 3_Total_Offense,Last 1_Total_Offense,At_Home_Total_Offense,Away_Total_Offense,Previous_Season_Total_Offense,Rank_Scoring_Defense,Current_Season_Scoring_Defense,Last 3_Scoring_Defense,Last 1_Scoring_Defense,At_Home_Scoring_Defense,Away_Scoring_Defense,Previous_Season_Scoring_Defense,Rank_Total_Defense,Current_Season_Total_Defense,Last 3_Total_Defense,Last 1_Total_Defense,At_Home_Total_Defense,Away_Total_Defense,Previous_Season_Total_Defense,Rank_Turnovers_Given,Current_Season_Turnovers_Given,Last 3_Turnovers_Given,Last 1_Turnovers_Given,At_Home_Turnovers_Given,Away_Turnovers_Given,Previous_Season_Turnovers_Given,Rank_Turnovers_Taken,Current_Season_Turnovers_Taken,Last 3_Turnovers_Taken,Last 1_Turnovers_Taken,At_Home_Turnovers_Taken,Away_Turnovers_Taken,Previous_Season_Turnovers_Taken,Rank_Last_5,Rating_Last_5,Hi_Last_5,Low_Last_5,Last_Last_5,Rank_Neutral_Site,Rating_Neutral_Site,Hi_Neutral_Site,Low_Neutral_Site,Last_Neutral_Site,Rank_SoS,Rating_SoS,Hi_SoS,Low_SoS,Last_SoS
5,6,Houston,44.9,45.7,31.0,47.7,43.2,28.3,2018,11,7,532.4,539.0,365.0,570.7,509.4,428.2,98,33.9,39.0,45.0,26.7,38.2,23.8,122,502.3,501.0,514.0,474.7,518.8,422.2,49,1.4,2.0,2.0,1.7,1.2,1.9,35,1.8,1.0,0.0,2.3,1.4,1.8,58,2.7,30,105,30,72,--,42,130,58,86,-5.3,40,88,79
6,7,Ohio State,42.2,28.7,36.0,48.8,29.0,41.1,2018,11,3,547.4,510.3,481.0,577.7,487.0,506.2,36,23.8,31.3,31.0,18.5,34.3,19.0,60,398.1,461.7,450.0,340.2,514.0,300.9,26,1.1,1.3,3.0,1.3,0.7,1.4,56,1.6,1.3,1.0,1.7,1.3,1.7,38,8.4,2,41,17,7,19.3,4,44,7,28,5.0,1,66,14
7,8,Memphis,41.6,40.7,59.0,49.0,34.3,45.7,2018,11,8,508.5,512.3,639.0,591.5,425.5,537.8,96,33.8,45.7,41.0,25.5,42.0,32.6,100,447.6,554.3,556.0,391.8,503.5,472.3,28,1.1,1.3,0.0,0.8,1.5,1.3,82,1.3,0.7,1.0,2.0,0.5,2.5,74,-0.8,20,84,82,94,--,34,111,101,85,-5.2,38,118,84
8,9,Syracuse,41.0,44.0,41.0,43.0,39.0,25.4,2018,11,12,482.5,509.3,421.0,546.0,419.0,444.5,82,30.4,34.0,24.0,26.5,34.3,34.5,103,450.3,491.7,434.0,419.0,481.5,469.2,16,1.0,0.7,0.0,0.8,1.3,2.0,7,2.3,2.0,3.0,1.8,2.8,1.0,29,10.7,11,63,43,33,--,5,127,32,52,0.7,30,96,52
9,10,Ohio,40.9,53.3,59.0,53.0,33.6,37.4,2018,11,17,468.3,523.7,420.0,605.0,386.2,435.9,56,26.6,14.0,14.0,23.3,28.6,26.3,56,390.6,275.3,270.0,335.7,423.6,393.7,93,1.8,0.7,0.0,1.0,2.2,1.7,5,2.4,3.7,6.0,2.0,2.6,1.3,30,10.7,8,125,58,126,-11.0,27,128,125,90,-6.4,63,128,99
10,11,GA Tech,38.5,33.7,38.0,32.7,42.0,27.2,2018,11,23,457.6,461.3,565.0,363.0,514.4,398.6,86,31.8,28.0,28.0,31.3,32.0,28.2,54,389.8,333.7,374.0,392.3,388.2,370.8,67,1.5,2.0,3.0,1.3,1.6,1.5,9,2.1,2.3,3.0,2.7,1.8,0.7,18,15.0,12,79,22,45,--,36,121,43,48,1.4,33,96,45
11,12,W Virginia,38.4,38.0,42.0,43.7,34.5,32.5,2018,11,13,472.4,432.7,578.0,513.7,441.5,453.0,30,23.0,28.3,41.0,14.0,29.8,32.8,48,381.9,435.0,520.0,297.0,445.5,457.6,62,1.4,0.3,0.0,2.7,0.5,1.9,33,1.9,2.0,1.0,2.7,1.3,1.3,16,17.0,5,34,11,6,25.8,3,37,6,25,5.6,14,94,33
12,13,Texas Tech,38.4,41.7,46.0,47.8,29.0,32.5,2018,11,9,500.8,463.0,473.0,548.3,453.3,462.0,100,34.5,35.7,51.0,39.5,29.5,34.1,117,486.4,474.7,683.0,531.5,441.3,455.7,84,1.6,2.0,0.0,1.8,1.5,1.5,73,1.4,1.7,2.0,1.0,1.8,2.2,23,12.5,8,98,15,128,-16.4,50,129,128,12,7.7,11,50,16
13,14,Toledo,38.1,37.7,45.0,40.2,34.7,35.5,2018,11,50,419.8,447.0,531.0,418.4,422.0,479.9,99,34.3,22.7,13.0,34.6,33.7,27.2,114,479.3,444.0,437.0,487.2,466.0,401.2,84,1.6,3.0,5.0,2.2,0.7,1.3,49,1.6,3.0,5.0,2.2,0.7,1.5,66,1.3,8,104,71,55,--,25,118,51,79,-4.1,39,127,66
14,15,Boise State,38.0,41.7,21.0,38.0,38.0,32.5,2018,11,16,468.7,443.0,327.0,461.5,474.4,406.4,34,23.7,27.3,16.0,17.5,28.6,22.9,36,362.4,440.0,388.0,334.3,385.0,332.6,36,1.2,0.7,2.0,1.3,1.2,0.9,20,1.9,2.0,3.0,2.3,1.6,1.9,60,2.6,3,68,47,41,--,8,57,44,66,-1.8,7,67,62
15,16,Georgia,37.3,28.7,34.0,42.7,34.0,34.9,2018,11,26,449.8,398.3,444.0,495.0,422.6,433.6,12,18.5,23.3,17.0,10.7,23.2,16.6,21,325.9,353.3,310.0,272.7,357.8,298.2,16,1.0,2.0,2.0,0.0,1.6,1.1,49,1.6,1.7,2.0,1.0,2.0,1.4,6,22.4,4,30,8,2,31.1,1,41,1,4,10.8,1,72,4
16,17,Penn State,37.2,23.3,7.0,36.2,38.5,41.1,2018,11,40,429.1,305.0,186.0,455.6,396.0,460.3,41,24.4,31.3,42.0,24.0,25.0,16.5,53,388.6,435.7,403.0,365.8,417.0,330.8,80,1.6,2.3,3.0,1.0,2.3,1.0,68,1.4,1.7,0.0,1.0,2.0,1.9,39,7.5,2,49,20,22,--,10,53,22,9,9.1,2,40,17
17,18,Michigan,36.7,33.7,42.0,45.3,19.3,25.2,2018,11,52,418.4,414.0,403.0,448.0,359.3,348.9,3,13.6,9.0,7.0,12.3,16.0,18.8,1,216.2,187.7,186.0,224.7,199.3,271.0,5,0.8,0.7,0.0,0.5,1.3,1.6,79,1.3,2.0,3.0,1.7,0.7,1.3,3,29.3,3,26,3,27,--,11,112,26,6,9.8,3,18,9
18,19,Oklahoma St,35.9,27.0,31.0,39.2,30.3,45.0,2018,11,18,466.8,442.0,513.0,468.4,464.0,571.3,85,31.5,33.7,35.0,31.6,31.3,29.4,72,413.4,408.3,402.0,423.2,397.0,409.3,49,1.4,1.0,1.0,1.4,1.3,1.6,105,1.0,0.3,1.0,1.2,0.7,1.8,56,2.9,7,68,67,65,--,9,67,64,44,1.8,21,118,46
19,20,Wash State,35.8,31.3,19.0,28.0,43.5,30.3,2018,11,21,458.9,436.7,413.0,453.8,464.0,427.9,35,23.8,23.7,13.0,14.3,33.3,27.9,16,319.6,356.3,291.0,264.3,375.0,338.7,49,1.4,1.3,2.0,2.0,0.8,2.5,125,0.8,1.0,2.0,0.8,0.8,2.3,28,10.9,11,64,25,39,--,10,70,42,57,-0.1,49,119,54
20,21,Fresno St,35.6,45.3,48.0,42.0,31.8,24.2,2018,11,44,425.3,487.0,466.0,502.3,379.0,377.1,1,12.3,10.0,3.0,16.7,9.6,19.3,13,307.0,318.7,302.0,323.3,297.2,335.6,9,0.9,0.3,1.0,0.3,1.2,1.0,35,1.8,1.3,1.0,1.3,2.0,1.5,12,18.9,5,65,16,29,--,14,67,29,84,-5.0,31,94,78
21,22,North Texas,35.4,30.7,41.0,36.0,34.8,33.7,2018,11,24,455.6,451.3,497.0,477.5,433.8,439.6,15,19.1,17.7,17.0,19.0,19.3,36.6,26,346.3,352.7,299.0,320.3,372.3,444.2,9,0.9,1.3,2.0,1.3,0.5,2.0,35,1.8,1.3,1.0,1.0,2.5,1.1,89,-6.1,12,106,90,49,--,17,128,50,102,-9.0,78,122,107
22,23,Liberty,35.3,40.7,59.0,27.0,41.5,48.0,2018,11,19,466.7,449.0,488.0,425.3,497.8,585.0,114,37.9,42.3,62.0,24.3,48.0,45.0,126,509.6,548.3,777.0,375.0,610.5,532.0,99,1.9,2.3,4.0,1.0,2.5,0.0,44,1.7,2.0,3.0,1.7,1.8,2.0,101,-12.6,18,120,112,101,--,32,109,102,118,-11.5,68,126,116
23,24,Mississippi,34.4,32.3,44.0,35.0,33.3,31.7,2018,11,6,534.1,558.0,616.0,557.6,495.0,455.2,106,35.5,37.3,48.0,35.8,35.0,35.6,115,481.3,489.3,508.0,465.0,508.3,470.9,16,1.0,0.7,1.0,1.0,1.0,1.5,95,1.1,0.3,0.0,1.2,1.0,1.1,53,4.2,15,85,55,1,32.2,1,59,2,40,2.8,20,53,43
24,25,Oregon,34.1,25.7,42.0,39.2,25.7,32.6,2018,11,41,429.0,365.7,492.0,468.4,363.3,419.1,74,29.3,33.0,21.0,26.4,34.0,29.7,76,415.9,453.7,496.0,407.0,430.7,369.5,67,1.5,1.0,0.0,1.6,1.3,1.9,9,2.1,2.0,3.0,1.8,2.7,1.9,50,4.7,21,61,60,74,--,22,74,72,58,-0.4,21,129,56
25,25,Boston Col,34.1,32.0,31.0,41.3,27.0,25.7,2018,11,51,419.0,419.7,396.0,471.3,366.8,386.7,51,25.4,18.3,21.0,22.5,28.3,22.8,51,387.3,304.7,392.0,322.3,452.3,382.8,67,1.5,1.3,1.0,1.3,1.8,1.5,5,2.4,1.7,2.0,2.3,2.5,1.9,27,11.3,9,50,38,51,--,22,64,60,42,2.3,29,106,47
26,27,Missouri,33.9,39.0,38.0,37.0,30.8,34.7,2018,11,22,458.8,455.3,471.0,472.3,445.3,477.2,74,29.3,21.7,17.0,26.0,32.5,30.9,82,420.5,372.0,323.0,371.5,469.5,408.0,41,1.3,0.0,0.0,1.0,1.5,1.9,105,1.0,1.0,0.0,1.3,0.8,1.3,11,19.1,4,54,24,25,--,21,57,34,3,11.2,3,108,5
27,28,NC State,33.7,31.7,47.0,37.8,28.3,30.8,2018,11,20,466.6,418.3,417.0,481.5,446.7,449.0,61,27.3,40.0,28.0,19.8,37.3,26.0,64,402.7,492.3,445.0,365.8,452.0,388.8,62,1.4,1.3,0.0,1.3,1.7,1.1,70,1.4,1.0,2.0,1.5,1.3,1.5,36,8.6,15,105,36,52,--,30,122,52,41,2.6,32,130,36
28,29,Notre Dame,33.7,31.3,31.0,25.4,44.0,34.2,2018,11,27,449.6,464.0,464.0,398.8,513.0,448.4,17,19.3,19.0,21.0,16.2,23.3,21.5,22,331.0,278.3,249.0,309.4,358.0,369.2,36,1.2,1.7,1.0,1.2,1.3,1.3,68,1.4,0.7,0.0,1.6,1.3,1.5,14,18.4,5,45,9,12,13.0,3,58,10,29,5.0,9,34,34
29,30,Purdue,33.4,33.3,38.0,33.3,33.7,25.2,2018,11,11,485.9,437.3,434.0,484.5,488.7,403.1,40,24.2,26.3,36.0,26.7,19.3,20.5,88,427.9,455.0,393.0,432.2,419.3,375.8,80,1.6,1.7,2.0,1.7,1.3,1.3,86,1.2,1.0,1.0,1.3,1.0,1.6,5,22.5,4,86,4,26,--,10,127,28,18,7.0,16,56,21
30,31,App State,33.4,21.3,23.0,39.5,31.0,31.8,2018,11,59,408.1,355.0,405.0,444.5,393.6,424.9,10,18.3,19.3,7.0,12.0,20.8,21.3,11,303.1,280.3,178.0,318.0,297.2,361.8,99,1.9,2.7,2.0,1.5,2.0,1.0,94,1.1,0.7,1.0,1.0,1.2,2.2,41,6.4,6,103,27,43,--,4,71,37,70,-2.3,6,84,60
31,32,Temple,33.4,29.3,40.0,33.3,33.5,25.8,2018,11,44,425.3,465.3,670.0,360.5,490.0,391.1,53,25.5,28.7,52.0,19.0,32.0,26.8,35,358.6,408.3,630.0,334.3,383.0,380.1,112,2.1,2.3,2.0,2.3,2.0,1.8,24,1.9,1.7,1.0,2.3,1.5,1.4,35,8.7,23,124,39,47,--,15,124,36,59,-0.6,53,105,70
32,33,Buffalo,33.3,35.3,51.0,30.8,35.8,28.1,2018,11,38,430.4,468.3,507.0,421.5,439.3,427.0,50,25.1,21.7,42.0,29.5,20.8,26.2,32,353.0,327.7,453.0,387.5,318.5,414.7,28,1.1,1.3,0.0,0.5,1.8,1.2,24,1.9,2.0,1.0,1.0,2.8,1.3,72,-0.7,40,95,56,38,--,34,121,38,87,-5.5,83,123,86
33,33,S Florida,33.3,29.7,15.0,30.5,36.0,38.9,2018,11,10,488.9,500.7,424.0,439.3,538.5,528.8,91,33.0,42.7,41.0,30.5,35.5,24.1,110,467.8,521.0,426.0,473.8,461.8,371.6,102,1.9,2.7,3.0,2.0,1.8,1.2,35,1.8,1.3,1.0,1.5,2.0,2.0,103,-13.3,59,110,94,123,-4.9,61,125,124,107,-9.8,57,123,106
34,35,Texas,32.3,33.0,41.0,32.0,32.8,29.5,2018,11,46,422.1,437.0,520.0,429.6,412.8,398.8,58,26.8,32.3,42.0,22.0,32.8,21.2,62,400.7,469.3,578.0,389.6,414.5,366.6,5,0.8,0.7,1.0,0.8,0.8,1.4,86,1.2,0.3,0.0,1.6,0.8,2.0,26,11.5,13,75,23,13,12.7,9,126,12,22,6.0,12,47,23
35,36,U Mass,32.0,32.3,62.0,41.5,24.4,29.4,2018,11,29,444.9,558.0,777.0,511.8,391.4,431.0,126,44.3,33.3,59.0,43.0,45.4,31.9,121,498.1,417.0,488.0,481.0,511.8,409.1,127,2.4,2.3,3.0,2.8,2.2,1.5,56,1.6,2.3,4.0,2.3,1.0,1.6,114,-18.6,1,125,108,109,--,2,116,109,122,-12.2,65,130,118
36,37,UAB,31.6,33.3,52.0,35.0,28.3,26.9,2018,11,36,434.8,472.3,668.0,459.8,409.8,358.8,4,13.6,8.0,3.0,13.8,13.5,27.2,4,283.1,246.7,220.0,309.5,256.8,381.5,16,1.0,1.0,1.0,1.0,1.0,1.2,60,1.5,1.0,2.0,2.0,1.0,1.5,21,13.1,4,116,37,62,--,7,122,63,116,-11.2,97,128,115
37,38,Cincinnati,31.5,28.3,42.0,37.7,27.8,20.5,2018,11,56,413.1,413.0,451.0,440.3,396.8,361.2,7,14.9,14.7,0.0,17.0,13.6,33.5,5,284.9,279.7,171.0,283.0,286.0,439.0,67,1.5,2.0,0.0,1.3,1.6,1.5,73,1.4,1.7,1.0,1.3,1.4,0.8,22,12.6,22,86,46,42,--,15,95,45,78,-3.8,41,107,81
38,39,Army,31.1,28.3,17.0,28.5,33.2,27.9,2018,11,66,392.7,349.3,286.0,402.0,385.2,379.8,18,19.9,22.0,14.0,19.8,20.0,23.3,17,322.7,321.0,322.0,376.8,279.4,353.3,3,0.6,0.0,0.0,0.0,1.0,0.8,86,1.2,0.7,1.0,1.0,1.4,1.2,20,13.7,12,121,12,3,29.2,2,127,4,56,0.1,17,83,51
39,40,S Carolina,31.0,32.7,48.0,30.6,31.7,23.7,2018,11,55,414.6,394.3,508.0,389.8,456.0,333.7,68,27.9,31.3,44.0,28.2,27.3,21.6,66,408.5,475.0,616.0,403.0,417.7,378.8,84,1.6,1.0,0.0,1.2,2.3,1.4,105,1.0,0.3,1.0,0.8,1.3,2.1,42,6.2,17,51,35,34,--,15,122,30,14,7.5,4,92,12
40,40,Wisconsin,31.0,32.3,31.0,36.8,19.3,33.8,2018,11,28,447.2,447.0,473.0,500.7,340.3,415.3,22,20.9,22.7,17.0,17.0,28.7,13.9,31,352.8,327.3,333.0,329.7,399.0,262.1,80,1.6,2.3,2.0,1.5,1.7,1.7,20,1.9,2.7,0.0,1.8,2.0,2.1,47,5.1,5,72,28,46,--,1,54,47,39,2.9,4,98,32
41,40,Florida Intl,31.0,29.3,14.0,33.0,27.7,26.3,2018,11,74,383.0,381.3,330.0,404.0,348.0,386.3,60,27.1,27.7,49.0,29.8,22.7,30.0,65,406.1,382.7,596.0,410.6,398.7,427.8,41,1.3,1.0,3.0,1.6,0.7,1.7,73,1.4,1.3,0.0,1.6,1.0,1.5,95,-9.5,48,128,65,67,--,29,113,69,120,-11.9,52,121,112
42,43,Hawaii,30.9,19.7,17.0,31.6,30.2,21.1,2018,11,48,421.1,378.3,390.0,414.4,427.8,398.1,116,38.1,48.7,56.0,35.8,40.4,35.4,116,482.7,548.0,601.0,436.6,528.8,456.6,35,1.2,1.3,2.0,1.0,1.4,1.1,122,0.8,1.3,1.0,1.2,0.4,1.1,118,-19.9,54,127,110,98,--,72,130,97,115,-11.2,70,129,120
43,44,Colorado,30.6,27.0,34.0,33.3,29.0,25.1,2018,11,42,426.1,394.0,383.0,502.3,380.4,405.3,62,27.4,36.7,42.0,26.0,28.2,28.8,63,401.9,458.7,566.0,371.7,420.0,467.0,4,0.8,1.0,2.0,0.0,1.2,1.0,60,1.5,1.7,2.0,0.3,2.2,1.1,82,-3.2,7,106,64,11,14.2,1,83,11,63,-1.2,48,117,65
44,45,Troy,30.1,26.7,26.0,32.0,28.3,31.3,2018,11,61,406.5,376.7,427.0,456.8,356.3,402.9,48,24.8,18.3,16.0,28.3,21.3,19.4,40,371.4,332.0,270.0,347.8,395.0,352.9,102,1.9,2.0,1.0,2.0,1.8,1.5,12,2.0,2.3,3.0,2.0,2.0,2.2,77,-2.1,55,115,75,69,--,23,94,73,106,-9.5,18,106,104
45,46,Wake Forest,30.0,32.3,24.0,28.8,32.0,34.0,2018,11,31,440.8,468.3,434.0,401.4,506.3,464.2,119,39.4,38.0,41.0,45.0,30.0,30.1,122,502.3,474.7,421.0,515.8,479.7,474.8,84,1.6,1.3,3.0,1.8,1.3,1.0,95,1.1,0.7,0.0,1.2,1.0,1.7,96,-9.5,8,104,96,64,--,3,85,67,64,-1.4,45,77,64
46,46,LA Lafayette,30.0,26.7,16.0,47.0,19.8,26.1,2018,11,39,430.0,381.7,270.0,562.3,350.6,401.7,115,37.9,32.0,26.0,37.0,38.4,39.3,112,477.5,425.7,427.0,460.3,487.8,490.9,49,1.4,2.0,3.0,1.0,1.6,1.5,119,0.9,1.0,1.0,1.3,0.6,1.2,79,-2.5,73,126,73,91,--,69,126,92,97,-7.9,97,130,105
47,48,GA Southern,29.9,35.7,25.0,36.0,23.8,21.6,2018,11,113,333.8,339.0,216.0,408.3,259.3,333.5,32,23.4,29.7,44.0,15.3,31.5,33.1,69,410.5,434.7,573.0,357.8,463.3,422.8,2,0.5,0.3,1.0,0.3,0.8,1.6,1,2.8,3.3,2.0,3.0,2.5,1.8,78,-2.2,52,114,54,100,--,60,115,84,104,-9.2,83,122,96
48,49,Arizona St,29.8,29.7,38.0,33.6,25.0,31.8,2018,11,34,435.6,474.0,536.0,491.8,365.3,431.5,27,22.4,25.0,20.0,16.8,29.5,32.8,47,379.3,367.7,325.0,337.4,431.8,451.4,5,0.8,1.7,1.0,1.0,0.5,1.2,86,1.2,1.3,3.0,1.6,0.8,1.3,33,8.9,15,56,45,56,--,26,73,57,32,4.4,13,95,37
49,50,Iowa,29.5,27.7,36.0,21.5,37.5,28.2,2018,11,85,372.4,351.0,393.0,334.3,410.5,329.1,15,19.1,22.7,38.0,9.5,28.8,19.9,7,290.6,287.0,434.0,232.3,349.0,357.5,49,1.4,1.3,1.0,1.3,1.5,1.5,24,1.9,2.0,2.0,1.3,2.5,2.0,9,20.1,9,45,13,24,--,12,66,23,21,6.3,20,62,20
50,51,W Michigan,29.0,24.3,14.0,26.8,30.8,32.5,2018,11,33,436.9,352.7,270.0,427.5,444.4,377.1,112,37.4,40.0,59.0,47.3,29.6,30.4,84,422.4,401.3,420.0,469.8,384.6,403.6,97,1.8,2.3,6.0,2.8,1.0,1.5,79,1.3,1.0,0.0,0.5,2.0,2.3,105,-15.4,57,123,88,77,--,75,128,75,92,-6.7,11,95,89
51,51,Utah,29.0,34.0,20.0,30.0,28.4,28.9,2018,11,63,398.6,445.3,325.0,432.3,378.4,406.3,20,20.3,25.3,38.0,19.7,20.6,23.8,29,348.3,344.0,536.0,283.3,387.2,347.3,67,1.5,2.0,3.0,2.0,1.2,2.1,35,1.8,2.0,1.0,1.0,2.2,2.2,8,20.3,6,120,7,32,--,18,120,24,27,5.1,18,121,29
52,53,Air Force,28.6,31.0,14.0,32.7,26.2,28.6,2018,11,71,388.3,445.7,322.0,364.0,402.8,395.4,73,28.9,33.3,17.0,27.7,29.6,35.4,59,392.6,405.3,286.0,381.3,399.4,421.1,16,1.0,1.0,1.0,0.7,1.2,1.8,119,0.9,0.3,0.0,0.7,1.0,0.8,62,2.0,53,87,70,66,--,56,87,76,68,-1.8,55,119,76
53,54,Fla Atlantic,28.5,23.0,49.0,32.7,26.0,40.2,2018,11,25,453.8,434.3,596.0,492.7,430.4,488.9,96,33.8,22.0,14.0,27.0,37.8,24.5,93,433.4,331.7,330.0,403.7,451.2,410.5,93,1.8,2.3,0.0,1.0,2.2,0.8,105,1.0,1.0,3.0,1.0,1.0,1.8,81,-3.1,41,109,95,83,--,44,116,100,75,-3.2,1,87,80
54,55,Maryland,28.4,22.0,3.0,31.2,25.0,20.5,2018,11,106,346.8,309.0,100.0,362.8,326.8,304.2,41,24.4,26.7,24.0,22.4,27.0,38.9,25,339.8,386.3,356.0,344.0,334.5,429.5,16,1.0,1.3,2.0,1.0,1.0,1.3,12,2.0,1.3,2.0,2.4,1.5,1.3,55,3.0,28,66,33,9,15.9,7,76,9,46,1.7,25,74,48
55,56,Illinois,28.4,36.0,55.0,29.3,27.5,15.4,2018,11,47,421.6,479.7,646.0,445.3,398.0,280.4,121,39.8,47.7,31.0,41.0,38.5,31.5,129,545.4,565.0,438.0,523.5,567.3,418.4,93,1.8,3.0,3.0,1.8,1.8,2.2,35,1.8,1.3,2.0,1.8,1.8,1.6,90,-7.9,88,110,106,127,-12.6,72,127,127,89,-6.0,75,125,93
56,57,USC,28.3,33.7,38.0,37.0,21.4,32.6,2018,11,76,380.2,378.0,509.0,402.3,362.6,485.2,70,27.9,33.3,21.0,28.8,27.2,26.1,52,388.1,440.7,332.0,388.5,387.8,396.3,64,1.4,1.3,1.0,1.0,1.8,1.9,123,0.8,1.0,0.0,0.8,0.8,1.8,44,5.6,10,67,44,59,--,18,76,66,35,3.8,10,77,24
57,58,Baylor,28.3,22.0,35.0,31.3,25.3,22.5,2018,11,43,426.0,339.0,402.0,451.5,400.5,393.4,103,34.9,37.3,31.0,28.0,41.8,34.8,94,433.8,490.0,513.0,412.8,454.8,445.3,67,1.5,2.0,1.0,1.3,1.8,2.1,125,0.8,0.7,1.0,1.0,0.5,1.0,80,-2.8,45,80,77,86,--,8,86,83,51,0.8,44,119,55
58,59,Arkansas St,28.1,44.0,38.0,31.3,25.0,36.9,2018,11,30,442.8,505.7,509.0,442.8,442.8,495.1,88,32.0,32.0,14.0,26.0,38.0,27.8,70,411.0,406.0,249.0,348.5,473.5,386.4,16,1.0,0.3,0.0,1.0,1.0,2.3,60,1.5,1.3,0.0,1.5,1.5,1.7,93,-8.5,54,98,97,87,--,60,108,85,98,-8.1,43,118,91
59,60,Nebraska,28.0,38.3,31.0,32.0,24.0,25.8,2018,11,15,469.0,530.3,450.0,542.5,395.5,385.0,109,36.8,32.7,36.0,31.8,41.8,36.4,104,453.8,480.7,481.0,409.5,498.0,438.1,102,1.9,1.7,1.0,2.0,1.8,1.6,82,1.3,2.0,3.0,0.8,1.8,1.0,32,8.9,24,106,48,61,--,51,106,81,34,4.0,19,52,42
60,60,Miami (OH),28.0,34.3,42.0,24.5,30.8,23.8,2018,11,83,375.9,454.3,453.0,373.8,377.6,393.1,66,27.8,29.3,51.0,25.5,29.6,25.4,37,367.2,376.0,507.0,378.0,358.6,377.5,13,0.9,0.7,1.0,0.5,1.2,1.4,86,1.2,0.3,0.0,0.8,1.6,1.3,57,2.7,46,113,51,70,--,60,98,62,83,-4.9,34,97,87
61,60,Marshall,28.0,32.3,24.0,25.0,30.3,26.7,2018,11,81,376.4,361.7,249.0,347.0,398.5,380.2,39,24.1,17.7,26.0,26.0,22.8,19.9,48,381.9,327.7,222.0,427.0,348.0,341.7,121,2.3,2.0,5.0,2.0,2.5,1.8,12,2.0,3.0,2.0,2.3,1.8,1.2,83,-3.3,55,104,85,79,--,20,85,70,100,-8.5,57,119,102
62,63,Minnesota,27.8,32.3,31.0,32.8,21.5,22.1,2018,11,69,389.1,464.7,438.0,386.2,392.8,308.5,87,31.8,46.3,55.0,21.2,45.0,22.8,85,423.9,563.3,646.0,314.8,560.3,346.7,122,2.3,2.3,2.0,2.4,2.3,1.5,46,1.7,2.3,3.0,2.2,1.0,1.5,98,-9.9,3,98,92,105,--,4,108,99,53,0.5,31,122,41
63,64,Florida,27.8,23.7,17.0,27.0,28.5,22.1,2018,11,82,376.3,391.3,323.0,353.8,398.8,335.9,30,23.0,33.7,38.0,23.5,22.5,27.3,38,368.3,412.0,471.0,402.5,334.0,349.3,67,1.5,2.0,0.0,1.0,2.0,1.8,24,1.9,0.3,0.0,2.0,1.8,1.5,24,12.0,6,62,10,18,5.8,11,62,18,11,8.5,6,91,6
64,65,Arizona,27.3,38.7,42.0,30.6,23.3,39.6,2018,11,35,435.0,517.0,566.0,390.4,490.8,481.2,66,27.8,26.7,34.0,23.6,33.0,35.3,71,412.8,371.0,383.0,394.2,436.0,463.0,48,1.3,2.0,2.0,1.2,1.5,1.8,56,1.6,2.0,2.0,2.4,0.5,1.8,49,4.7,49,103,53,88,--,35,103,82,60,-0.7,24,72,57
65,65,Old Dominion,27.3,24.7,17.0,26.5,28.0,19.7,2018,11,37,430.7,476.7,520.0,487.5,385.2,336.6,122,39.9,42.3,51.0,39.0,40.6,33.0,127,511.4,484.3,488.0,519.5,505.0,441.5,97,1.8,3.0,5.0,1.8,1.8,1.5,118,0.9,0.7,1.0,1.0,0.8,1.4,123,-23.7,97,129,128,112,--,95,125,113,105,-9.4,48,124,100
66,67,Nevada,27.1,31.7,28.0,23.8,30.5,28.2,2018,11,68,389.5,388.0,297.0,341.8,437.3,395.3,90,32.8,25.7,24.0,27.8,37.8,34.3,75,415.3,444.3,456.0,443.3,387.3,479.5,117,2.3,2.0,0.0,1.8,2.8,1.6,24,1.9,2.0,2.0,2.5,1.3,1.7,67,1.3,6,107,62,90,--,12,114,89,76,-3.3,72,126,74
67,68,New Mexico,27.0,16.3,23.0,24.3,28.6,19.1,2018,11,117,328.8,237.7,142.0,334.0,325.6,348.6,107,35.8,43.3,31.0,40.3,33.0,33.5,105,453.9,512.7,401.0,467.3,445.8,409.0,117,2.3,2.3,1.0,2.0,2.4,2.5,12,2.0,2.0,3.0,1.3,2.4,0.9,99,-10.3,77,124,101,92,--,59,105,91,103,-9.1,84,124,103
68,68,Duke,27.0,26.3,20.0,20.7,30.8,23.8,2018,11,91,367.6,409.7,290.0,342.7,382.6,373.2,32,23.4,31.3,12.0,24.3,22.8,21.3,77,416.8,473.7,411.0,384.7,436.0,347.2,28,1.1,1.3,1.0,1.3,1.0,1.6,73,1.4,0.7,2.0,0.7,1.8,1.5,59,2.6,4,90,68,30,--,4,44,31,31,4.6,23,84,38
69,70,Indiana,26.9,25.0,31.0,24.6,29.8,26.8,2018,11,54,415.1,423.0,385.0,405.8,426.8,388.3,80,29.8,37.7,38.0,27.2,33.0,27.6,61,399.6,459.3,482.0,377.4,427.3,358.8,107,1.9,2.7,3.0,1.8,2.0,1.5,8,2.2,2.3,4.0,1.8,2.8,1.2,85,-3.6,48,85,78,73,--,39,105,68,45,1.8,34,81,40
